Wavelength,Flux,Date,Filename
6557.21518547381,10.169011,2020-12-06T18:59:38,6.csv
6557.25664464081,10.155252,2020-12-06T18:59:38,6.csv
6557.298103807811,10.174532,2020-12-06T18:59:38,6.csv
6557.33956297481,10.255339,2020-12-06T18:59:38,6.csv
6557.38102214181,10.331188,2020-12-06T18:59:38,6.csv
6557.42248130881,10.371797,2020-12-06T18:59:38,6.csv
6557.46394047581,10.410045,2020-12-06T18:59:38,6.csv
6557.5053996428105,10.452816,2020-12-06T18:59:38,6.csv
6557.54685880981,10.501692,2020-12-06T18:59:38,6.csv
6557.58831797681,10.55734,2020-12-06T18:59:38,6.csv
6557.62977714381,10.606455,2020-12-06T18:59:38,6.csv
6557.67123631081,10.627332,2020-12-06T18:59:38,6.csv
6557.7126954778105,10.615065,2020-12-06T18:59:38,6.csv
6557.75415464481,10.599958,2020-12-06T18:59:38,6.csv
6557.79561381181,10.604481,2020-12-06T18:59:38,6.csv
6557.83707297881,10.591676,2020-12-06T18:59:38,6.csv
6557.87853214581,10.554216,2020-12-06T18:59:38,6.csv
6557.91999131281,10.548368,2020-12-06T18:59:38,6.csv
6557.96145047981,10.572797,2020-12-06T18:59:38,6.csv
6558.002909646811,10.588441,2020-12-06T18:59:38,6.csv
6558.04436881381,10.572791,2020-12-06T18:59:38,6.csv
6558.08582798081,10.531501,2020-12-06T18:59:38,6.csv
6558.12728714781,10.503559,2020-12-06T18:59:38,6.csv
6558.16874631481,10.512522,2020-12-06T18:59:38,6.csv
6558.210205481811,10.568579,2020-12-06T18:59:38,6.csv
6558.25166464881,10.644897,2020-12-06T18:59:38,6.csv
6558.29312381581,10.687499,2020-12-06T18:59:38,6.csv
6558.33458298281,10.7077465,2020-12-06T18:59:38,6.csv
6558.37604214981,10.74097,2020-12-06T18:59:38,6.csv
6558.417501316811,10.762426,2020-12-06T18:59:38,6.csv
6558.45896048381,10.772819,2020-12-06T18:59:38,6.csv
6558.50041965081,10.802845,2020-12-06T18:59:38,6.csv
6558.54187881781,10.802382,2020-12-06T18:59:38,6.csv
6558.58333798481,10.766238,2020-12-06T18:59:38,6.csv
6558.6247971518105,10.774366,2020-12-06T18:59:38,6.csv
6558.66625631881,10.836913,2020-12-06T18:59:38,6.csv
6558.70771548581,10.880383,2020-12-06T18:59:38,6.csv
6558.74917465281,10.868476,2020-12-06T18:59:38,6.csv
6558.79063381981,10.818447,2020-12-06T18:59:38,6.csv
6558.8320929868105,10.794183,2020-12-06T18:59:38,6.csv
6558.87355215381,10.857008,2020-12-06T18:59:38,6.csv
6558.91501132081,10.90736,2020-12-06T18:59:38,6.csv
6558.95647048781,10.912454,2020-12-06T18:59:38,6.csv
6558.99792965481,10.943507,2020-12-06T18:59:38,6.csv
6559.0393888218105,10.971386,2020-12-06T18:59:38,6.csv
6559.08084798881,10.98098,2020-12-06T18:59:38,6.csv
6559.122307155811,10.990654,2020-12-06T18:59:38,6.csv
6559.16376632281,11.016778,2020-12-06T18:59:38,6.csv
6559.20522548981,11.044433,2020-12-06T18:59:38,6.csv
6559.24668465681,11.048363,2020-12-06T18:59:38,6.csv
6559.28814382381,11.076205,2020-12-06T18:59:38,6.csv
6559.329602990811,11.108707,2020-12-06T18:59:38,6.csv
6559.37106215781,11.067465,2020-12-06T18:59:38,6.csv
6559.41252132481,10.996459,2020-12-06T18:59:38,6.csv
6559.45398049181,10.986856,2020-12-06T18:59:38,6.csv
6559.49543965881,11.008998,2020-12-06T18:59:38,6.csv
6559.536898825811,10.9822,2020-12-06T18:59:38,6.csv
6559.57835799281,10.957239,2020-12-06T18:59:38,6.csv
6559.61981715981,10.992894,2020-12-06T18:59:38,6.csv
6559.66127632681,11.028743,2020-12-06T18:59:38,6.csv
6559.70273549381,11.015741,2020-12-06T18:59:38,6.csv
6559.7441946608105,10.987292,2020-12-06T18:59:38,6.csv
6559.78565382781,11.005115,2020-12-06T18:59:38,6.csv
6559.82711299481,11.06197,2020-12-06T18:59:38,6.csv
6559.86857216181,11.099717,2020-12-06T18:59:38,6.csv
6559.91003132881,11.101222,2020-12-06T18:59:38,6.csv
6559.9514904958105,11.089426,2020-12-06T18:59:38,6.csv
6559.99294966281,11.0819025,2020-12-06T18:59:38,6.csv
6560.03440882981,11.065715,2020-12-06T18:59:38,6.csv
6560.07586799681,11.055704,2020-12-06T18:59:38,6.csv
6560.11732716381,11.075242,2020-12-06T18:59:38,6.csv
6560.1587863308105,11.098981,2020-12-06T18:59:38,6.csv
6560.20024549781,11.1150875,2020-12-06T18:59:38,6.csv
6560.241704664811,11.139953,2020-12-06T18:59:38,6.csv
6560.28316383181,11.139781,2020-12-06T18:59:38,6.csv
6560.32462299881,11.075214,2020-12-06T18:59:38,6.csv
6560.36608216581,10.986272,2020-12-06T18:59:38,6.csv
6560.40754133281,10.936596,2020-12-06T18:59:38,6.csv
6560.449000499811,10.937906,2020-12-06T18:59:38,6.csv
6560.49045966681,10.944474,2020-12-06T18:59:38,6.csv
6560.53191883381,10.931124,2020-12-06T18:59:38,6.csv
6560.57337800081,10.938333,2020-12-06T18:59:38,6.csv
6560.61483716781,10.988396,2020-12-06T18:59:38,6.csv
6560.656296334811,11.03213,2020-12-06T18:59:38,6.csv
6560.69775550181,11.041116,2020-12-06T18:59:38,6.csv
6560.73921466881,11.060816,2020-12-06T18:59:38,6.csv
6560.78067383581,11.096812,2020-12-06T18:59:38,6.csv
6560.82213300281,11.078915,2020-12-06T18:59:38,6.csv
6560.8635921698105,11.02387,2020-12-06T18:59:38,6.csv
6560.90505133681,11.009388,2020-12-06T18:59:38,6.csv
6560.94651050381,11.025739,2020-12-06T18:59:38,6.csv
6560.98796967081,11.04376,2020-12-06T18:59:38,6.csv
6561.02942883781,11.062365,2020-12-06T18:59:38,6.csv
6561.0708880048105,11.069491,2020-12-06T18:59:38,6.csv
6561.11234717181,11.075434,2020-12-06T18:59:38,6.csv
6561.15380633881,11.105825,2020-12-06T18:59:38,6.csv
6561.19526550581,11.130752,2020-12-06T18:59:38,6.csv
6561.23672467281,11.135846,2020-12-06T18:59:38,6.csv
6561.2781838398105,11.166309,2020-12-06T18:59:38,6.csv
6561.31964300681,11.193072,2020-12-06T18:59:38,6.csv
6561.36110217381,11.167135,2020-12-06T18:59:38,6.csv
6561.40256134081,11.163009,2020-12-06T18:59:38,6.csv
6561.44402050781,11.211076,2020-12-06T18:59:38,6.csv
6561.48547967481,11.243656,2020-12-06T18:59:38,6.csv
6561.52693884181,11.262039,2020-12-06T18:59:38,6.csv
6561.568398008811,11.283472,2020-12-06T18:59:38,6.csv
6561.60985717581,11.289768,2020-12-06T18:59:38,6.csv
6561.65131634281,11.269319,2020-12-06T18:59:38,6.csv
6561.69277550981,11.2634945,2020-12-06T18:59:38,6.csv
6561.73423467681,11.300682,2020-12-06T18:59:38,6.csv
6561.775693843811,11.327585,2020-12-06T18:59:38,6.csv
6561.81715301081,11.324227,2020-12-06T18:59:38,6.csv
6561.85861217781,11.3014,2020-12-06T18:59:38,6.csv
6561.90007134481,11.267455,2020-12-06T18:59:38,6.csv
6561.94153051181,11.251302,2020-12-06T18:59:38,6.csv
6561.982989678811,11.22868,2020-12-06T18:59:38,6.csv
6562.02444884581,11.193089,2020-12-06T18:59:38,6.csv
6562.06590801281,11.203393,2020-12-06T18:59:38,6.csv
6562.10736717981,11.256005,2020-12-06T18:59:38,6.csv
6562.14882634681,11.317941,2020-12-06T18:59:38,6.csv
6562.1902855138105,11.347932,2020-12-06T18:59:38,6.csv
6562.23174468081,11.323293,2020-12-06T18:59:38,6.csv
6562.27320384781,11.286518,2020-12-06T18:59:38,6.csv
6562.31466301481,11.232565,2020-12-06T18:59:38,6.csv
6562.35612218181,11.155751,2020-12-06T18:59:38,6.csv
6562.3975813488105,11.092753,2020-12-06T18:59:38,6.csv
6562.43904051581,11.066023,2020-12-06T18:59:38,6.csv
6562.48049968281,11.081662,2020-12-06T18:59:38,6.csv
6562.52195884981,11.106819,2020-12-06T18:59:38,6.csv
6562.56341801681,11.123135,2020-12-06T18:59:38,6.csv
6562.6048771838105,11.143488,2020-12-06T18:59:38,6.csv
6562.64633635081,11.166327,2020-12-06T18:59:38,6.csv
6562.687795517811,11.170128,2020-12-06T18:59:38,6.csv
6562.72925468481,11.135814,2020-12-06T18:59:38,6.csv
6562.77071385181,11.078355,2020-12-06T18:59:38,6.csv
6562.81217301881,11.050165,2020-12-06T18:59:38,6.csv
6562.85363218581,11.070327,2020-12-06T18:59:38,6.csv
6562.895091352811,11.101333,2020-12-06T18:59:38,6.csv
6562.93655051981,11.130873,2020-12-06T18:59:38,6.csv
6562.97800968681,11.154803,2020-12-06T18:59:38,6.csv
6563.01946885381,11.157011,2020-12-06T18:59:38,6.csv
6563.06092802081,11.156204,2020-12-06T18:59:38,6.csv
6563.102387187811,11.158992,2020-12-06T18:59:38,6.csv
6563.14384635481,11.143815,2020-12-06T18:59:38,6.csv
6563.18530552181,11.127152,2020-12-06T18:59:38,6.csv
6563.22676468881,11.1348095,2020-12-06T18:59:38,6.csv
6563.26822385581,11.137423,2020-12-06T18:59:38,6.csv
6563.3096830228105,11.1182,2020-12-06T18:59:38,6.csv
6563.35114218981,11.103136,2020-12-06T18:59:38,6.csv
6563.39260135681,11.08678,2020-12-06T18:59:38,6.csv
6563.43406052381,11.05644,2020-12-06T18:59:38,6.csv
6563.47551969081,11.026548,2020-12-06T18:59:38,6.csv
6563.5169788578105,11.009432,2020-12-06T18:59:38,6.csv
6563.55843802481,10.985905,2020-12-06T18:59:38,6.csv
6563.59989719181,10.974703,2020-12-06T18:59:38,6.csv
6563.64135635881,11.000855,2020-12-06T18:59:38,6.csv
6563.68281552581,11.002611,2020-12-06T18:59:38,6.csv
6563.7242746928105,10.960841,2020-12-06T18:59:38,6.csv
6563.76573385981,10.895746,2020-12-06T18:59:38,6.csv
6563.807193026811,10.837769,2020-12-06T18:59:38,6.csv
6563.84865219381,10.813364,2020-12-06T18:59:38,6.csv
6563.89011136081,10.815123,2020-12-06T18:59:38,6.csv
6563.93157052781,10.833607,2020-12-06T18:59:38,6.csv
6563.97302969481,10.818328,2020-12-06T18:59:38,6.csv
6564.014488861811,10.730549,2020-12-06T18:59:38,6.csv
6564.05594802881,10.63852,2020-12-06T18:59:38,6.csv
6564.09740719581,10.594132,2020-12-06T18:59:38,6.csv
6564.13886636281,10.570822,2020-12-06T18:59:38,6.csv
6564.18032552981,10.584126,2020-12-06T18:59:38,6.csv
6564.221784696811,10.597735,2020-12-06T18:59:38,6.csv
6564.26324386381,10.578779,2020-12-06T18:59:38,6.csv
6564.30470303081,10.566537,2020-12-06T18:59:38,6.csv
6564.34616219781,10.607433,2020-12-06T18:59:38,6.csv
6564.38762136481,10.6943245,2020-12-06T18:59:38,6.csv
6564.4290805318105,10.755976,2020-12-06T18:59:38,6.csv
6564.47053969881,10.7807,2020-12-06T18:59:38,6.csv
6564.51199886581,10.802514,2020-12-06T18:59:38,6.csv
6564.55345803281,10.863984,2020-12-06T18:59:38,6.csv
6564.59491719981,10.935313,2020-12-06T18:59:38,6.csv
6564.6363763668105,10.947845,2020-12-06T18:59:38,6.csv
6564.67783553381,10.914342,2020-12-06T18:59:38,6.csv
6564.71929470081,10.893329,2020-12-06T18:59:38,6.csv
6564.76075386781,10.888381,2020-12-06T18:59:38,6.csv
6564.80221303481,10.875406,2020-12-06T18:59:38,6.csv
6564.8436722018105,10.887599,2020-12-06T18:59:38,6.csv
6564.88513136881,10.91241,2020-12-06T18:59:38,6.csv
6564.92659053581,10.906816,2020-12-06T18:59:38,6.csv
6564.96804970281,10.893437,2020-12-06T18:59:38,6.csv
6565.00950886981,10.899768,2020-12-06T18:59:38,6.csv
6565.05096803681,10.911227,2020-12-06T18:59:38,6.csv
6565.09242720381,10.8964405,2020-12-06T18:59:38,6.csv
6565.133886370811,10.868725,2020-12-06T18:59:38,6.csv
6565.17534553781,10.841249,2020-12-06T18:59:38,6.csv
6565.21680470481,10.7926855,2020-12-06T18:59:38,6.csv
6565.25826387181,10.753648,2020-12-06T18:59:38,6.csv
6565.29972303881,10.749864,2020-12-06T18:59:38,6.csv
6565.341182205811,10.743568,2020-12-06T18:59:38,6.csv
6565.38264137281,10.736995,2020-12-06T18:59:38,6.csv
6565.42410053981,10.755638,2020-12-06T18:59:38,6.csv
6565.46555970681,10.757846,2020-12-06T18:59:38,6.csv
6565.50701887381,10.734442,2020-12-06T18:59:38,6.csv
6565.548478040811,10.728783,2020-12-06T18:59:38,6.csv
6565.58993720781,10.724806,2020-12-06T18:59:38,6.csv
6565.63139637481,10.693166,2020-12-06T18:59:38,6.csv
6565.67285554181,10.668039,2020-12-06T18:59:38,6.csv
6565.71431470881,10.669945,2020-12-06T18:59:38,6.csv
6565.7557738758105,10.6565485,2020-12-06T18:59:38,6.csv
6565.79723304281,10.617602,2020-12-06T18:59:38,6.csv
6565.83869220981,10.590458,2020-12-06T18:59:38,6.csv
6565.88015137681,10.583731,2020-12-06T18:59:38,6.csv
6565.92161054381,10.572783,2020-12-06T18:59:38,6.csv
6565.9630697108105,10.546917,2020-12-06T18:59:38,6.csv
6566.00452887781,10.536555,2020-12-06T18:59:38,6.csv
6566.04598804481,10.543519,2020-12-06T18:59:38,6.csv
6566.08744721181,10.52585,2020-12-06T18:59:38,6.csv
6566.12890637881,10.508542,2020-12-06T18:59:38,6.csv
6566.1703655458105,10.515189,2020-12-06T18:59:38,6.csv
6566.21182471281,10.491653,2020-12-06T18:59:38,6.csv
6566.253283879811,10.4437275,2020-12-06T18:59:38,6.csv
6566.29474304681,10.452304,2020-12-06T18:59:38,6.csv
6566.33620221381,10.502847,2020-12-06T18:59:38,6.csv
6566.37766138081,10.525144,2020-12-06T18:59:38,6.csv
6566.41912054781,10.504266,2020-12-06T18:59:38,6.csv
6566.460579714811,10.448664,2020-12-06T18:59:38,6.csv
6566.50203888181,10.408364,2020-12-06T18:59:38,6.csv
6566.54349804881,10.4156475,2020-12-06T18:59:38,6.csv
6566.58495721581,10.44103,2020-12-06T18:59:38,6.csv
6566.62641638281,10.423865,2020-12-06T18:59:38,6.csv
6566.667875549811,10.361441,2020-12-06T18:59:38,6.csv
6566.70933471681,10.343606,2020-12-06T18:59:38,6.csv
6566.75079388381,10.360945,2020-12-06T18:59:38,6.csv
6566.79225305081,10.3566065,2020-12-06T18:59:38,6.csv
6566.83371221781,10.345605,2020-12-06T18:59:38,6.csv
6566.8751713848105,10.326354,2020-12-06T18:59:38,6.csv
6566.91663055181,10.310037,2020-12-06T18:59:38,6.csv
6566.95808971881,10.29615,2020-12-06T18:59:38,6.csv
6566.99954888581,10.260839,2020-12-06T18:59:38,6.csv
6567.04100805281,10.23152,2020-12-06T18:59:38,6.csv
6567.0824672198105,10.214453,2020-12-06T18:59:38,6.csv
6567.12392638681,10.200154,2020-12-06T18:59:38,6.csv
6567.16538555381,10.198524,2020-12-06T18:59:38,6.csv
6567.20684472081,10.196534,2020-12-06T18:59:38,6.csv
6567.24830388781,10.183554,2020-12-06T18:59:38,6.csv
6567.2897630548105,10.173358,2020-12-06T18:59:38,6.csv
6567.33122222181,10.166686,2020-12-06T18:59:38,6.csv
6567.372681388811,10.143245,2020-12-06T18:59:38,6.csv
6567.41414055581,10.119717,2020-12-06T18:59:38,6.csv
6567.45559972281,10.126094,2020-12-06T18:59:38,6.csv
6567.49705888981,10.131253,2020-12-06T18:59:38,6.csv
6567.53851805681,10.082656,2020-12-06T18:59:38,6.csv
6567.579977223811,10.00571,2020-12-06T18:59:38,6.csv
6567.62143639081,9.97061,2020-12-06T18:59:38,6.csv
6567.66289555781,9.980486,2020-12-06T18:59:38,6.csv
6567.70435472481,9.982103,2020-12-06T18:59:38,6.csv
6567.74581389181,9.957265,2020-12-06T18:59:38,6.csv
6567.787273058811,9.9442,2020-12-06T18:59:38,6.csv
6567.82873222581,9.951645,2020-12-06T18:59:38,6.csv
6567.87019139281,9.952638,2020-12-06T18:59:38,6.csv
6567.91165055981,9.958725,2020-12-06T18:59:38,6.csv
6567.95310972681,9.951162,2020-12-06T18:59:38,6.csv
6567.9945688938105,9.893464,2020-12-06T18:59:38,6.csv
6568.03602806081,9.848138,2020-12-06T18:59:38,6.csv
6568.07748722781,9.872792,2020-12-06T18:59:38,6.csv
6568.11894639481,9.922377,2020-12-06T18:59:38,6.csv
6568.16040556181,9.938632,2020-12-06T18:59:38,6.csv
6568.2018647288105,9.927217,2020-12-06T18:59:38,6.csv
6568.24332389581,9.885664,2020-12-06T18:59:38,6.csv
6568.28478306281,9.825137,2020-12-06T18:59:38,6.csv
6568.32624222981,9.815645,2020-12-06T18:59:38,6.csv
6568.36770139681,9.83418,2020-12-06T18:59:38,6.csv
6568.4091605638105,9.799826,2020-12-06T18:59:38,6.csv
6568.45061973081,9.738353,2020-12-06T18:59:38,6.csv
6568.492078897811,9.712946,2020-12-06T18:59:38,6.csv
6568.53353806481,9.715651,2020-12-06T18:59:38,6.csv
6568.57499723181,9.720889,2020-12-06T18:59:38,6.csv
6568.61645639881,9.703774,2020-12-06T18:59:38,6.csv
6568.65791556581,9.645633,2020-12-06T18:59:38,6.csv
6568.699374732811,9.5688715,2020-12-06T18:59:38,6.csv
6568.74083389981,9.500131,2020-12-06T18:59:38,6.csv
6568.78229306681,9.47196,2020-12-06T18:59:38,6.csv
6568.82375223381,9.498661,2020-12-06T18:59:38,6.csv
6568.86521140081,9.5297,2020-12-06T18:59:38,6.csv
6568.906670567811,9.525763,2020-12-06T18:59:38,6.csv
6568.94812973481,9.481015,2020-12-06T18:59:38,6.csv
6568.98958890181,9.420104,2020-12-06T18:59:38,6.csv
6569.03104806881,9.38794,2020-12-06T18:59:38,6.csv
6569.07250723581,9.386971,2020-12-06T18:59:38,6.csv
6569.113966402811,9.398843,2020-12-06T18:59:38,6.csv
6569.15542556981,9.4057665,2020-12-06T18:59:38,6.csv
6569.19688473681,9.412306,2020-12-06T18:59:38,6.csv
6569.23834390381,9.421759,2020-12-06T18:59:38,6.csv
6569.27980307081,9.430825,2020-12-06T18:59:38,6.csv
6569.3212622378105,9.451687,2020-12-06T18:59:38,6.csv
6569.36272140481,9.479414,2020-12-06T18:59:38,6.csv
6569.40418057181,9.50574,2020-12-06T18:59:38,6.csv
6569.44563973881,9.510171,2020-12-06T18:59:38,6.csv
6569.48709890581,9.477243,2020-12-06T18:59:38,6.csv
6569.5285580728105,9.446416,2020-12-06T18:59:38,6.csv
6569.57001723981,9.421088,2020-12-06T18:59:38,6.csv
6569.61147640681,9.361928,2020-12-06T18:59:38,6.csv
6569.65293557381,9.301019,2020-12-06T18:59:38,6.csv
6569.69439474081,9.276098,2020-12-06T18:59:38,6.csv
6569.73585390781,9.273176,2020-12-06T18:59:38,6.csv
6569.77731307481,9.283022,2020-12-06T18:59:38,6.csv
6569.818772241811,9.287461,2020-12-06T18:59:38,6.csv
6569.86023140881,9.268368,2020-12-06T18:59:38,6.csv
6569.90169057581,9.231124,2020-12-06T18:59:38,6.csv
6569.94314974281,9.196279,2020-12-06T18:59:38,6.csv
6569.98460890981,9.189402,2020-12-06T18:59:38,6.csv
6570.026068076811,9.189592,2020-12-06T18:59:38,6.csv
6570.06752724381,9.159392,2020-12-06T18:59:38,6.csv
6570.10898641081,9.119597,2020-12-06T18:59:38,6.csv
6570.15044557781,9.099502,2020-12-06T18:59:38,6.csv
6570.19190474481,9.09196,2020-12-06T18:59:38,6.csv
6570.233363911811,9.082234,2020-12-06T18:59:38,6.csv
6570.27482307881,9.071288,2020-12-06T18:59:38,6.csv
6570.31628224581,9.061166,2020-12-06T18:59:38,6.csv
6570.35774141281,9.0596285,2020-12-06T18:59:38,6.csv
6570.39920057981,9.064645,2020-12-06T18:59:38,6.csv
6570.4406597468105,9.028828,2020-12-06T18:59:38,6.csv
6570.48211891381,8.957775,2020-12-06T18:59:38,6.csv
6570.52357808081,8.898338,2020-12-06T18:59:38,6.csv
6570.56503724781,8.851551,2020-12-06T18:59:38,6.csv
6570.60649641481,8.816429,2020-12-06T18:59:38,6.csv
6570.6479555818105,8.789298,2020-12-06T18:59:38,6.csv
6570.68941474881,8.761899,2020-12-06T18:59:38,6.csv
6570.73087391581,8.729119,2020-12-06T18:59:38,6.csv
6570.77233308281,8.692067,2020-12-06T18:59:38,6.csv
6570.81379224981,8.658134,2020-12-06T18:59:38,6.csv
6570.8552514168105,8.596593,2020-12-06T18:59:38,6.csv
6570.89671058381,8.542396,2020-12-06T18:59:38,6.csv
6570.938169750811,8.561649,2020-12-06T18:59:38,6.csv
6570.97962891781,8.595429,2020-12-06T18:59:38,6.csv
6571.02108808481,8.579963,2020-12-06T18:59:38,6.csv
6571.06254725181,8.540312,2020-12-06T18:59:38,6.csv
6571.10400641881,8.501466,2020-12-06T18:59:38,6.csv
6571.145465585811,8.46787,2020-12-06T18:59:38,6.csv
6571.18692475281,8.419126,2020-12-06T18:59:38,6.csv
6571.22838391981,8.3485365,2020-12-06T18:59:38,6.csv
6571.26984308681,8.297008,2020-12-06T18:59:38,6.csv
6571.31130225381,8.282892,2020-12-06T18:59:38,6.csv
6571.352761420811,8.282572,2020-12-06T18:59:38,6.csv
6571.39422058781,8.263375,2020-12-06T18:59:38,6.csv
6571.43567975481,8.217424,2020-12-06T18:59:38,6.csv
6571.47713892181,8.154356,2020-12-06T18:59:38,6.csv
6571.51859808881,8.100737,2020-12-06T18:59:38,6.csv
6571.5600572558105,8.094615,2020-12-06T18:59:38,6.csv
6571.60151642281,8.13395,2020-12-06T18:59:38,6.csv
6571.64297558981,8.168999,2020-12-06T18:59:38,6.csv
6571.68443475681,8.15538,2020-12-06T18:59:38,6.csv
6571.72589392381,8.100407,2020-12-06T18:59:38,6.csv
6571.7673530908105,8.051564,2020-12-06T18:59:38,6.csv
6571.80881225781,8.014935,2020-12-06T18:59:38,6.csv
6571.85027142481,7.958037,2020-12-06T18:59:38,6.csv
6571.89173059181,7.879809,2020-12-06T18:59:38,6.csv
6571.93318975881,7.784805,2020-12-06T18:59:38,6.csv
6571.9746489258105,7.6691957,2020-12-06T18:59:38,6.csv
6572.01610809281,7.561241,2020-12-06T18:59:38,6.csv
6572.05756725981,7.5193515,2020-12-06T18:59:38,6.csv
6572.09902642681,7.541757,2020-12-06T18:59:38,6.csv
6572.14048559381,7.575626,2020-12-06T18:59:38,6.csv
6572.18194476081,7.5746922,2020-12-06T18:59:38,6.csv
6572.22340392781,7.5637913,2020-12-06T18:59:38,6.csv
6572.264863094811,7.5941544,2020-12-06T18:59:38,6.csv
6572.30632226181,7.6324143,2020-12-06T18:59:38,6.csv
6572.34778142881,7.6565003,2020-12-06T18:59:38,6.csv
6572.38924059581,7.680886,2020-12-06T18:59:38,6.csv
6572.43069976281,7.7046905,2020-12-06T18:59:38,6.csv
6572.472158929811,7.7233696,2020-12-06T18:59:38,6.csv
6572.51361809681,7.750033,2020-12-06T18:59:38,6.csv
6572.55507726381,7.779146,2020-12-06T18:59:38,6.csv
6572.59653643081,7.7696996,2020-12-06T18:59:38,6.csv
6572.63799559781,7.715441,2020-12-06T18:59:38,6.csv
6572.6794547648105,7.667155,2020-12-06T18:59:38,6.csv
6572.72091393181,7.681603,2020-12-06T18:59:38,6.csv
6572.76237309881,7.7372503,2020-12-06T18:59:38,6.csv
6572.80383226581,7.7423,2020-12-06T18:59:38,6.csv
6572.84529143281,7.708525,2020-12-06T18:59:38,6.csv
6572.8867505998105,7.7204423,2020-12-06T18:59:38,6.csv
6572.92820976681,7.7410226,2020-12-06T18:59:38,6.csv
6572.96966893381,7.694861,2020-12-06T18:59:38,6.csv
6573.01112810081,7.6192436,2020-12-06T18:59:38,6.csv
6573.05258726781,7.592407,2020-12-06T18:59:38,6.csv
6573.0940464348105,7.6124883,2020-12-06T18:59:38,6.csv
6573.13550560181,7.6334977,2020-12-06T18:59:38,6.csv
6573.176964768811,7.6260333,2020-12-06T18:59:38,6.csv
6573.21842393581,7.6010494,2020-12-06T18:59:38,6.csv
6573.25988310281,7.59525,2020-12-06T18:59:38,6.csv
6573.30134226981,7.6129465,2020-12-06T18:59:38,6.csv
6573.34280143681,7.626287,2020-12-06T18:59:38,6.csv
6573.384260603811,7.612887,2020-12-06T18:59:38,6.csv
6573.42571977081,7.57141,2020-12-06T18:59:38,6.csv
6573.46717893781,7.528973,2020-12-06T18:59:38,6.csv
6573.50863810481,7.5054536,2020-12-06T18:59:38,6.csv
6573.55009727181,7.485788,2020-12-06T18:59:38,6.csv
6573.591556438811,7.465743,2020-12-06T18:59:38,6.csv
6573.63301560581,7.4651117,2020-12-06T18:59:38,6.csv
6573.67447477281,7.466153,2020-12-06T18:59:38,6.csv
6573.71593393981,7.440676,2020-12-06T18:59:38,6.csv
6573.75739310681,7.40604,2020-12-06T18:59:38,6.csv
6573.798852273811,7.386066,2020-12-06T18:59:38,6.csv
6573.84031144081,7.365238,2020-12-06T18:59:38,6.csv
6573.88177060781,7.337637,2020-12-06T18:59:38,6.csv
6573.92322977481,7.3306494,2020-12-06T18:59:38,6.csv
6573.96468894181,7.3357487,2020-12-06T18:59:38,6.csv
6574.0061481088105,7.331088,2020-12-06T18:59:38,6.csv
6574.04760727581,7.318036,2020-12-06T18:59:38,6.csv
6574.08906644281,7.28897,2020-12-06T18:59:38,6.csv
6574.13052560981,7.251008,2020-12-06T18:59:38,6.csv
6574.17198477681,7.236443,2020-12-06T18:59:38,6.csv
6574.2134439438105,7.2428455,2020-12-06T18:59:38,6.csv
6574.25490311081,7.270183,2020-12-06T18:59:38,6.csv
6574.29636227781,7.3010287,2020-12-06T18:59:38,6.csv
6574.33782144481,7.287846,2020-12-06T18:59:38,6.csv
6574.37928061181,7.2410264,2020-12-06T18:59:38,6.csv
6574.4207397788105,7.185364,2020-12-06T18:59:38,6.csv
6574.46219894581,7.1322484,2020-12-06T18:59:38,6.csv
6574.503658112811,7.0550838,2020-12-06T18:59:38,6.csv
6574.54511727981,6.964688,2020-12-06T18:59:38,6.csv
6574.58657644681,6.8769317,2020-12-06T18:59:38,6.csv
6574.62803561381,6.792061,2020-12-06T18:59:38,6.csv
6574.66949478081,6.7498727,2020-12-06T18:59:38,6.csv
6574.710953947811,6.7297587,2020-12-06T18:59:38,6.csv
6574.75241311481,6.691116,2020-12-06T18:59:38,6.csv
6574.79387228181,6.6442537,2020-12-06T18:59:38,6.csv
6574.83533144881,6.615338,2020-12-06T18:59:38,6.csv
6574.87679061581,6.5995903,2020-12-06T18:59:38,6.csv
6574.918249782811,6.5910745,2020-12-06T18:59:38,6.csv
6574.95970894981,6.607803,2020-12-06T18:59:38,6.csv
6575.00116811681,6.6509666,2020-12-06T18:59:38,6.csv
6575.04262728381,6.671689,2020-12-06T18:59:38,6.csv
6575.08408645081,6.65887,2020-12-06T18:59:38,6.csv
6575.1255456178105,6.6798964,2020-12-06T18:59:38,6.csv
6575.16700478481,6.748727,2020-12-06T18:59:38,6.csv
6575.20846395181,6.8232527,2020-12-06T18:59:38,6.csv
6575.24992311881,6.8530564,2020-12-06T18:59:38,6.csv
6575.29138228581,6.828405,2020-12-06T18:59:38,6.csv
6575.3328414528105,6.795269,2020-12-06T18:59:38,6.csv
6575.37430061981,6.7813,2020-12-06T18:59:38,6.csv
6575.41575978681,6.7950315,2020-12-06T18:59:38,6.csv
6575.45721895381,6.8297334,2020-12-06T18:59:38,6.csv
6575.49867812081,6.844318,2020-12-06T18:59:38,6.csv
6575.5401372878105,6.8137455,2020-12-06T18:59:38,6.csv
6575.58159645481,6.77193,2020-12-06T18:59:38,6.csv
6575.623055621811,6.7540483,2020-12-06T18:59:38,6.csv
6575.66451478881,6.7353506,2020-12-06T18:59:38,6.csv
6575.70597395581,6.704548,2020-12-06T18:59:38,6.csv
